image_id,eventType,GazeEventDuration
C54,eye_tracker,200
C60,update_frame,233
C48,eye_tracker,208
C24,eye_tracker,242
C18,mouse_move,225
C32,eye_tracker,850
C59,mouse_scroll,225
C24,eye_tracker,433
C37,eye_tracker,267
C29,eye_tracker,233
C29,eye_tracker,408
C41,eye_tracker,250
C54,mouse_move,233
C23,update_frame,258
C24,update_frame,267
C25,eye_tracker,192
C15,eye_tracker,475
C49,eye_tracker,175
C2,eye_tracker,75
C25,eye_tracker,208
C11,eye_tracker,183
C28,eye_tracker,192
C41,eye_tracker,350
C53,eye_tracker,342
C55,eye_tracker,250
C28,eye_tracker,533
C50,mouse_scroll,325
C54,eye_tracker,542
C12,eye_tracker,225
C42,eye_tracker,192
C3,mouse_move,342
C40,eye_tracker,267
C53,eye_tracker,217
C20,eye_tracker,300
C4,mouse_move,100
C12,eye_tracker,183
C60,eye_tracker,225
C17,eye_tracker,500
C22,eye_tracker,383
C35,eye_tracker,150
C51,eye_tracker,467
C14,eye_tracker,542
C16,eye_tracker,433
C43,eye_tracker,75
C20,eye_tracker,67
C25,eye_tracker,517
C53,eye_tracker,433
C42,mouse_move,92
C40,eye_tracker,92
C45,eye_tracker,125
C26,eye_tracker,192
C26,mouse_move,342
C28,eye_tracker,133
C59,mouse_move,283
C45,eye_tracker,233
C42,mouse_move,92
C45,eye_tracker,267
C31,mouse_move,117
C50,eye_tracker,550
C20,eye_tracker,283
C20,eye_tracker,233
C10,eye_tracker,358
C25,eye_tracker,150
C11,update_frame,167
C25,mouse_move,125
C31,eye_tracker,300
C5,eye_tracker,383
C26,eye_tracker,258
C9,mouse_move,325
C15,eye_tracker,250
C7,eye_tracker,92
C52,mouse_drag,300
C25,eye_tracker,458
C39,eye_tracker,150
C48,eye_tracker,217
C57,eye_tracker,142
C32,eye_tracker,575
C38,eye_tracker,158
C53,update_frame,175
C22,mouse_move,133
C23,eye_tracker,225
C2,eye_tracker,508
C32,start_region_annotation,317
C19,eye_tracker,200
C35,update_frame,667
C60,eye_tracker,92
C8,eye_tracker,350
C14,eye_tracker,467
C37,eye_tracker,192
C23,,100
C38,eye_tracker,250
C6,eye_tracker,208
C38,mouse_move,142
C2,eye_tracker,217
C40,eye_tracker,283
C15,mouse_move,108
C13,eye_tracker,758
C29,eye_tracker,208
C3,eye_tracker,600
C56,eye_tracker,192
C9,eye_tracker,375
C49,eye_tracker,167
C11,mouse_move,108
C12,mouse_move,233
C26,eye_tracker,108
C33,,375
C54,eye_tracker,275
C52,update_frame,142
C14,eye_tracker,217
C41,eye_tracker,300
C14,mouse_scroll,158
C41,eye_tracker,250
C41,eye_tracker,192
C1,eye_tracker,142
C2,update_frame,133
C2,update_frame,192
C59,eye_tracker,125
C7,eye_tracker,125
C17,eye_tracker,258
C59,eye_tracker,158
C57,mouse_move,308
C16,update_frame,75
C31,eye_tracker,458
C28,update_frame,267
C37,eye_tracker,192
C50,mouse_move,142
C20,mouse_move,342
C34,mouse_move,267
C3,mouse_move,425
C5,mouse_move,117
C34,eye_tracker,175
C8,mouse_move,317
C59,mouse_move,108
C59,eye_tracker,400
C25,update_frame,392
C9,eye_tracker,283
C44,eye_tracker,342
C27,eye_tracker,275
C30,mouse_move,333
C13,eye_tracker,417
C27,eye_tracker,83
C30,eye_tracker,217
C16,eye_tracker,300
C38,mouse_drag,167
C60,eye_tracker,242
C31,eye_tracker,433
C36,eye_tracker,425
C44,eye_tracker,392
C27,eye_tracker,400
C48,eye_tracker,108
C36,eye_tracker,175
C56,mouse_scroll,258
C14,mouse_drag,92
C13,update_frame,292
C41,eye_tracker,267
C4,mouse_scroll,108
C30,mouse_move,125
C10,eye_tracker,342
C20,eye_tracker,67
C4,update_frame,267
C11,eye_tracker,158
C42,eye_tracker,442
C21,eye_tracker,92
C20,mouse_drag,183
C39,update_frame,133
C42,update_frame,125
C3,eye_tracker,242
C1,eye_tracker,200
C17,eye_tracker,617
C39,eye_tracker,117
C15,eye_tracker,375
C40,eye_tracker,142
C57,eye_tracker,100
C33,eye_tracker,200
C14,eye_tracker,1317
C52,eye_tracker,158
C10,eye_tracker,75
C5,eye_tracker,158
C6,eye_tracker,142
C20,eye_tracker,100
C49,eye_tracker,433
C42,eye_tracker,175
C13,update_frame,150
C53,update_frame,117
C39,eye_tracker,292
C49,mouse_move,200
C50,eye_tracker,108
C12,update_frame,383
C24,,217
C7,eye_tracker,250
C53,eye_tracker,75
C49,eye_tracker,125
C23,mouse_move,150
C18,eye_tracker,108
C53,eye_tracker,108
C19,eye_tracker,250
C32,eye_tracker,267
C43,eye_tracker,208
C7,update_frame,175
C49,eye_tracker,167
C11,eye_tracker,158
C54,eye_tracker,208
C53,eye_tracker,75
C30,mouse_move,442
C13,eye_tracker,142
C28,eye_tracker,92
C6,eye_tracker,67
C21,mouse_scroll,317
C50,eye_tracker,100
C16,eye_tracker,342
C29,eye_tracker,225
C23,mouse_move,308
C14,mouse_drag,67
C54,mouse_move,225
C26,mouse_move,75
C54,eye_tracker,225
C15,eye_tracker,167
C47,eye_tracker,250
C11,eye_tracker,275
C48,eye_tracker,333
C60,eye_tracker,283
C59,eye_tracker,67
C11,eye_tracker,300
C13,eye_tracker,650
C32,,83
C36,eye_tracker,217
C40,eye_tracker,317
C57,eye_tracker,75
C43,update_frame,383
C27,eye_tracker,167
C25,eye_tracker,217
C32,mouse_move,300
C57,mouse_move,442
C12,eye_tracker,225
C29,update_frame,292
C15,mouse_move,358
C60,update_frame,133
C2,eye_tracker,75
C46,eye_tracker,1083
C55,eye_tracker,142
C32,eye_tracker,250
C8,eye_tracker,283
C42,mouse_drag,208
C23,eye_tracker,267
C20,eye_tracker,267
C31,,375
C2,eye_tracker,100
C2,mouse_drag,150
C54,eye_tracker,233
C43,mouse_move,567
C52,eye_tracker,408
C11,eye_tracker,375
C4,eye_tracker,283
C37,update_frame,83
C53,eye_tracker,317
C25,eye_tracker,142
C15,eye_tracker,133
C3,eye_tracker,108
C14,eye_tracker,200
C43,eye_tracker,292
C50,eye_tracker,267
C43,mouse_move,142
C13,eye_tracker,317
C45,eye_tracker,467
C20,eye_tracker,392
C20,eye_tracker,133
C8,eye_tracker,233
C14,eye_tracker,150
C58,eye_tracker,192
C56,update_frame,233
C38,update_frame,225
C59,,150
C7,eye_tracker,67
C34,mouse_move,100
C45,update_frame,325
C27,mouse_scroll,67
C48,eye_tracker,400
C48,mouse_move,300
C22,eye_tracker,258
C43,update_frame,300
C20,mouse_dragend,67
C30,eye_tracker,250
C15,mouse_move,83
C4,eye_tracker,142
C22,eye_tracker,733
C2,eye_tracker,142
C30,eye_tracker,200
C59,mouse_move,100
C58,eye_tracker,225
C10,mouse_move,358
C26,update_frame,400
C6,mouse_move,192
C16,eye_tracker,367
C42,eye_tracker,125
C45,update_frame,75
C18,eye_tracker,517
C50,mouse_move,167
C25,eye_tracker,142
C37,eye_tracker,192
C38,eye_tracker,83
C14,mouse_move,158
C60,eye_tracker,300
C32,eye_tracker,250
C3,,67
C45,eye_tracker,308
C31,eye_tracker,125
C44,eye_tracker,233
C52,eye_tracker,175
C25,eye_tracker,158
C34,eye_tracker,108
C41,mouse_move,167
C51,eye_tracker,158
C50,mouse_move,200
C29,mouse_move,192
C45,eye_tracker,133
C19,,250
C50,eye_tracker,67
C38,mouse_dragend,208
C55,eye_tracker,267
C41,eye_tracker,433
C2,eye_tracker,242
C30,mouse_move,317
C15,eye_tracker,158
C54,eye_tracker,100
C33,eye_tracker,142
C13,eye_tracker,242
C15,eye_tracker,217
C56,,150
C59,mouse_scroll,83
C44,eye_tracker,92
C19,eye_tracker,150
C54,eye_tracker,217
C21,eye_tracker,292
C9,eye_tracker,408
C12,eye_tracker,300
C14,,342
C27,eye_tracker,125
C28,eye_tracker,200
C48,eye_tracker,408
C54,eye_tracker,192
C7,mouse_move,408
C23,update_frame,133
C8,eye_tracker,158
C25,eye_tracker,325
C10,mouse_move,567
C9,eye_tracker,125
C60,eye_tracker,683
C7,eye_tracker,283
C32,eye_tracker,192
C49,mouse_drag,408
C4,update_frame,333
C14,eye_tracker,150
C21,,83
C11,mouse_move,567
C29,eye_tracker,208
C53,eye_tracker,175
C51,eye_tracker,300
C7,mouse_scroll,83
C45,eye_tracker,300
C38,mouse_move,267
C28,eye_tracker,150
C12,eye_tracker,150
C5,,608
C23,eye_tracker,100
C4,update_frame,267
C18,update_frame,192
C9,eye_tracker,225
C6,mouse_move,283
C45,eye_tracker,192
C57,eye_tracker,242
C31,eye_tracker,183
C60,mouse_move,217
C9,mouse_move,183
C50,eye_tracker,67
C20,eye_tracker,183
C22,mouse_drag,542
C60,mouse_move,108
C26,eye_tracker,408
C56,eye_tracker,400
C9,eye_tracker,275
C22,eye_tracker,117
C31,eye_tracker,467
C39,eye_tracker,200
C27,eye_tracker,217
C31,eye_tracker,158
C48,eye_tracker,208
C16,eye_tracker,125
C54,eye_tracker,500
C23,eye_tracker,217
C6,eye_tracker,167
C37,eye_tracker,225
C55,eye_tracker,75
C55,eye_tracker,192
C20,eye_tracker,200
C49,eye_tracker,250
C39,eye_tracker,192
C18,eye_tracker,108
C3,eye_tracker,1633
C39,eye_tracker,317
C11,mouse_drag,100
C32,eye_tracker,333
C22,eye_tracker,275
C23,eye_tracker,133
C30,mouse_move,92
C10,eye_tracker,325
C50,mouse_move,292
C39,eye_tracker,83
C3,eye_tracker,142
C30,eye_tracker,333
C20,eye_tracker,108
C9,eye_tracker,250
C42,mouse_move,225
C52,eye_tracker,458
C20,eye_tracker,142
C14,eye_tracker,117
C36,eye_tracker,133
C37,mouse_move,733
C46,mouse_move,375
C48,mouse_move,475
C22,eye_tracker,317
C53,update_frame,275
C23,eye_tracker,142
C58,eye_tracker,358
C53,eye_tracker,108
C23,eye_tracker,375
C28,mouse_move,167
C12,eye_tracker,233
C22,mouse_move,242
C59,eye_tracker,367
C2,eye_tracker,75
C39,eye_tracker,308
C19,mouse_move,133
C53,eye_tracker,108
C56,,67
C17,eye_tracker,158
C18,eye_tracker,150
C31,eye_tracker,192
C38,eye_tracker,67
C10,eye_tracker,375
C23,update_frame,100
C32,eye_tracker,325
C57,eye_tracker,117
C4,mouse_scroll,150
C2,eye_tracker,292
C15,update_frame,283
C13,mouse_drag,133
C26,mouse_drag,142
C60,eye_tracker,217
C46,eye_tracker,158
C16,eye_tracker,150
C29,eye_tracker,108
C14,eye_tracker,175
C36,eye_tracker,192
C26,eye_tracker,333
C27,eye_tracker,208
C10,eye_tracker,242
C10,eye_tracker,158
C42,update_frame,1050
C6,eye_tracker,317
C13,update_frame,342
C19,,575
C57,eye_tracker,308
C26,eye_tracker,158
C40,eye_tracker,267
C28,eye_tracker,175
C23,,125
C41,eye_tracker,183
C11,mouse_move,250
C36,eye_tracker,333
C26,update_frame,333
C42,eye_tracker,192
C30,mouse_move,300
C56,mouse_move,333
C4,eye_tracker,125
C25,eye_tracker,217
C13,mouse_move,67
C27,eye_tracker,292
C24,eye_tracker,317
C16,mouse_drag,67
C57,eye_tracker,208
C25,mouse_drag,283
C43,eye_tracker,117
C48,eye_tracker,133
C37,eye_tracker,300
C43,eye_tracker,417
C27,mouse_move,75
C55,eye_tracker,100
C52,eye_tracker,275
C13,eye_tracker,92
C50,eye_tracker,258
C32,eye_tracker,100
C28,eye_tracker,175
C52,mouse_move,233
C60,eye_tracker,300
C38,mouse_move,200
C39,eye_tracker,133
C45,eye_tracker,700
C58,eye_tracker,75
C17,eye_tracker,658
C54,update_frame,83
C24,mouse_drag,150
C53,mouse_drag,67
C28,eye_tracker,308
C21,eye_tracker,175
C14,eye_tracker,308
C41,mouse_move,225
C30,mouse_enter,367
C3,eye_tracker,308
C54,update_frame,317
C40,mouse_move,117
C13,eye_tracker,233
C44,mouse_drag,358
C11,eye_tracker,283
C60,eye_tracker,83
C26,,117
C29,eye_tracker,233
C11,eye_tracker,158
C15,eye_tracker,183
C13,eye_tracker,208
C43,eye_tracker,125
C12,eye_tracker,317
C9,mouse_drag,83
C20,eye_tracker,283
C8,mouse_drag,150
C7,eye_tracker,208
C2,update_frame,92
C20,mouse_move,142
C4,mouse_move,233
C50,eye_tracker,192
C52,eye_tracker,225
C15,update_frame,75
C8,eye_tracker,150
C49,eye_tracker,192
C3,eye_tracker,258
C11,mouse_move,300
C13,update_frame,275
C24,eye_tracker,400
C25,mouse_move,183
C51,eye_tracker,567
C9,eye_tracker,125
C12,eye_tracker,192
C48,eye_tracker,233
C32,eye_tracker,275
C15,mouse_move,108
C12,eye_tracker,100
C23,eye_tracker,67
C24,update_frame,458
C11,eye_tracker,192
C33,eye_tracker,233
C47,eye_tracker,450
C33,eye_tracker,117
C59,mouse_move,92
C47,mouse_move,542
C33,eye_tracker,625
C2,,200
C41,eye_tracker,133
C56,,75
C38,mouse_drag,142
C10,eye_tracker,150
C32,eye_tracker,167
C49,eye_tracker,225
C7,eye_tracker,233
C29,eye_tracker,283
C2,eye_tracker,242
C57,update_frame,608
C27,eye_tracker,225
C17,mouse_scroll,1092
C14,,283
C17,mouse_move,950
C20,eye_tracker,108
C49,eye_tracker,250
C58,mouse_move,200
C13,eye_tracker,200
C16,eye_tracker,433
C34,eye_tracker,258
C29,mouse_move,83
C7,eye_tracker,125
C43,eye_tracker,225
C50,eye_tracker,183
C25,eye_tracker,75
C16,mouse_drag,75
C21,eye_tracker,200
C7,eye_tracker,400
C23,eye_tracker,417
C59,eye_tracker,192
C9,eye_tracker,158
C41,mouse_move,392
C20,mouse_move,208
C60,eye_tracker,208
C30,eye_tracker,158
C25,eye_tracker,183
C14,,150
C53,eye_tracker,233
C50,eye_tracker,458
C14,eye_tracker,233
C35,eye_tracker,308
C22,eye_tracker,100
C37,mouse_drag,225
C40,eye_tracker,225
C37,mouse_move,325
C41,eye_tracker,308
C43,eye_tracker,192
C34,eye_tracker,450
C7,eye_tracker,175
C18,eye_tracker,83
C23,eye_tracker,142
C4,eye_tracker,167
C20,mouse_move,125
C17,eye_tracker,300
C48,update_frame,217
C45,eye_tracker,375
C10,update_frame,75
C40,eye_tracker,225
C37,eye_tracker,142
C7,mouse_drag,242
C6,eye_tracker,100
C58,eye_tracker,75
C7,eye_tracker,75
C23,eye_tracker,158
C40,mouse_move,358
C30,update_frame,217
C59,update_frame,167
C43,eye_tracker,358
C38,eye_tracker,525
C53,eye_tracker,283
C32,eye_tracker,292
C31,eye_tracker,133
C11,mouse_move,125
C40,mouse_move,250
C15,eye_tracker,183
C39,eye_tracker,167
C37,update_frame,158
C12,eye_tracker,400
C27,update_frame,250
C27,eye_tracker,100
C55,eye_tracker,142
C2,eye_tracker,200
C21,,67
C37,eye_tracker,100
C2,eye_tracker,233
C44,eye_tracker,158
C57,mouse_scroll,342
C39,mouse_move,125
C7,update_frame,475
C42,eye_tracker,500
C4,mouse_move,117
C29,eye_tracker,175
C38,eye_tracker,367
C45,update_frame,83
C29,eye_tracker,242
C42,eye_tracker,92
C54,eye_tracker,167
C23,mouse_scroll,283
C20,eye_tracker,175
C42,eye_tracker,108
C20,mouse_drag,67
C22,eye_tracker,408
C31,eye_tracker,158
C26,eye_tracker,92
C40,eye_tracker,300
C22,eye_tracker,375
C13,eye_tracker,142
C11,eye_tracker,283
C42,eye_tracker,308
C15,eye_tracker,75
C59,eye_tracker,258
C52,eye_tracker,267
C4,mouse_move,500
C1,eye_tracker,392
C26,update_frame,250
C31,eye_tracker,458
C49,eye_tracker,192
C53,eye_tracker,225
C5,,142
C13,eye_tracker,317
C28,eye_tracker,208
C32,mouse_move,200
C28,eye_tracker,108
C36,eye_tracker,133
C21,eye_tracker,267
C22,eye_tracker,192
C14,eye_tracker,292
C53,eye_tracker,83
C16,eye_tracker,125
C49,eye_tracker,217
C28,mouse_dragend,150
C22,eye_tracker,458
C38,eye_tracker,233
C56,eye_tracker,267
C53,eye_tracker,208
C2,eye_tracker,175
C30,eye_tracker,242
C31,eye_tracker,275
C42,eye_tracker,192
C17,eye_tracker,442
C17,update_frame,67
C22,eye_tracker,225
C46,update_frame,192
C36,eye_tracker,225
C60,eye_tracker,242
C45,eye_tracker,250
C11,eye_tracker,75
C47,eye_tracker,325
C10,eye_tracker,275
C21,eye_tracker,250
C54,mouse_drag,242
C32,eye_tracker,325
C4,eye_tracker,275
C33,mouse_move,408
C4,eye_tracker,117
C6,eye_tracker,183
C54,mouse_move,350
C40,eye_tracker,167
C51,eye_tracker,225
C52,mouse_move,175
C28,eye_tracker,575
C28,eye_tracker,317
C48,update_frame,208
C29,eye_tracker,575
C30,update_frame,250
C22,eye_tracker,217
C20,mouse_move,725
C17,eye_tracker,92
C35,update_frame,567
C28,eye_tracker,150
C14,update_frame,92
C1,eye_tracker,383
C25,eye_tracker,217
C34,eye_tracker,192
C49,mouse_move,358
C56,eye_tracker,167
C57,eye_tracker,217
C45,mouse_move,292
C2,mouse_scroll,533
C32,eye_tracker,117
C38,eye_tracker,525
C39,eye_tracker,208
C57,mouse_move,167
C30,mouse_move,150
C7,eye_tracker,267
C57,eye_tracker,275
C7,mouse_scroll,75
C39,eye_tracker,333
C14,mouse_move,225
C37,mouse_move,125
C48,eye_tracker,133
C41,eye_tracker,100
C3,eye_tracker,242
C7,eye_tracker,392
C20,eye_tracker,158
C19,,217
C3,update_frame,425
C12,update_frame,242
C14,eye_tracker,267
C25,update_frame,133
C30,update_frame,192
C52,eye_tracker,258
C54,eye_tracker,175
C13,mouse_move,125
C50,mouse_move,242
C26,mouse_move,200
C19,eye_tracker,167
C27,mouse_drag,267
C39,eye_tracker,417
C15,eye_tracker,425
C37,eye_tracker,92
C28,mouse_drag,67
C59,eye_tracker,233
C10,eye_tracker,217
C24,mouse_move,383
C17,eye_tracker,458
C25,eye_tracker,475
C5,eye_tracker,508
C25,mouse_move,175
C42,eye_tracker,383
C60,eye_tracker,342
C45,eye_tracker,75
C47,mouse_move,200
C30,eye_tracker,175
C19,eye_tracker,650
C32,eye_tracker,83
C8,eye_tracker,142
C45,eye_tracker,292
C26,eye_tracker,275
C52,mouse_move,325
C26,eye_tracker,425
C11,update_frame,192
C15,,83
C41,eye_tracker,250
C27,mouse_move,550
C58,eye_tracker,250
C43,eye_tracker,192
C12,eye_tracker,283
C41,mouse_move,833
C8,eye_tracker,333
C53,mouse_drag,92
C30,mouse_move,450
C50,mouse_move,233
C1,eye_tracker,267
C20,mouse_move,325
C44,eye_tracker,200
C38,eye_tracker,250
C59,eye_tracker,358
C23,mouse_move,258
C46,eye_tracker,267
C45,eye_tracker,292
C14,eye_tracker,217
C37,eye_tracker,317
C17,update_frame,208
C54,mouse_drag,175
C2,eye_tracker,250
C3,eye_tracker,250
C18,mouse_drag,158
C18,eye_tracker,242
C56,mouse_move,83
C15,mouse_move,150
C31,,325
C54,,108
C20,eye_tracker,167
C13,mouse_move,200
C7,eye_tracker,300
C7,eye_tracker,267
C28,eye_tracker,333
C51,eye_tracker,225
C57,update_frame,158
C19,,350
C31,eye_tracker,75
C22,eye_tracker,92
C11,mouse_move,83
C38,mouse_drag,217
C35,eye_tracker,292
C27,mouse_move,242
C58,eye_tracker,158
C27,eye_tracker,367
C25,eye_tracker,325
C11,mouse_move,142
C14,mouse_move,325
C52,eye_tracker,350
C50,mouse_move,200
C49,mouse_move,192
C6,eye_tracker,467
C27,eye_tracker,158
C9,,100
C11,eye_tracker,83
C45,eye_tracker,267
C42,mouse_move,92
C49,eye_tracker,167
C54,eye_tracker,325
C2,eye_tracker,175
C58,,75
C60,eye_tracker,342
C15,eye_tracker,358
C31,eye_tracker,492
C37,eye_tracker,183
C32,eye_tracker,392
C11,mouse_move,625
C16,eye_tracker,392
C12,update_frame,442
C8,eye_tracker,250
C5,eye_tracker,358
C14,eye_tracker,392
C24,eye_tracker,225
C2,update_frame,392
C10,mouse_move,375
C3,eye_tracker,400
C10,eye_tracker,308
C60,eye_tracker,350
C15,eye_tracker,325
C47,eye_tracker,200
C20,mouse_move,408
C10,eye_tracker,325
C56,eye_tracker,333
C48,mouse_move,383
C20,mouse_move,133
C30,eye_tracker,308
C25,eye_tracker,67
C20,eye_tracker,250
C1,eye_tracker,217
C16,eye_tracker,200
C13,eye_tracker,267
C39,mouse_move,300
C24,eye_tracker,608
C54,eye_tracker,300
C60,eye_tracker,275
C28,eye_tracker,100
C25,eye_tracker,117
C56,mouse_move,483
C13,mouse_move,242
C11,eye_tracker,283
C9,eye_tracker,317
C53,eye_tracker,267
C42,eye_tracker,283
C50,eye_tracker,275
C33,eye_tracker,175
C16,eye_tracker,575
C12,eye_tracker,733
C31,eye_tracker,150
C57,mouse_move,450
C23,eye_tracker,175
C32,eye_tracker,100
C6,eye_tracker,425
C42,eye_tracker,317
C17,eye_tracker,225
C24,update_frame,233
C29,eye_tracker,425
C17,eye_tracker,308
C15,eye_tracker,92
C46,mouse_move,200
C14,,167
C26,eye_tracker,217
C52,eye_tracker,117
C52,update_frame,83
C34,eye_tracker,108
C44,eye_tracker,183
C19,mouse_drag,150
C37,eye_tracker,192
C41,eye_tracker,192
C41,mouse_move,333
C39,update_frame,183
C23,eye_tracker,142
C42,eye_tracker,175
C6,eye_tracker,317
C23,eye_tracker,250
C54,eye_tracker,158
C13,mouse_move,83
C23,eye_tracker,200
C50,mouse_move,325
C59,,117
C11,mouse_drag,250
C45,eye_tracker,208
C48,eye_tracker,117
C47,eye_tracker,650
C29,eye_tracker,258
C31,,67
C18,eye_tracker,433
C30,eye_tracker,225
C24,eye_tracker,167
C30,eye_tracker,75
C52,eye_tracker,317
C21,eye_tracker,283
C15,eye_tracker,200
C46,update_frame,133
C47,mouse_move,275
C24,eye_tracker,350
C45,update_frame,100
C17,eye_tracker,467
C16,update_frame,133
C49,update_frame,150
C40,eye_tracker,183
C4,eye_tracker,75
C16,eye_tracker,275
C52,mouse_drag,308
C7,eye_tracker,150
C8,eye_tracker,817
C4,mouse_move,350
C45,mouse_drag,108
C29,mouse_move,175
C53,eye_tracker,217
C22,mouse_move,117
C41,mouse_move,225
C6,eye_tracker,583
C27,mouse_move,250
C9,eye_tracker,400
C40,eye_tracker,183
C13,eye_tracker,125
C46,mouse_move,67
C53,eye_tracker,175
C6,eye_tracker,125
C53,eye_tracker,342
C33,mouse_drag,283
C55,eye_tracker,325
C55,eye_tracker,208
C28,eye_tracker,183
C60,eye_tracker,233
C1,eye_tracker,133
C26,eye_tracker,75
C47,eye_tracker,167
C26,update_frame,83
C18,eye_tracker,400
C11,eye_tracker,275
C7,eye_tracker,192
C22,eye_tracker,350
C37,eye_tracker,225
C3,eye_tracker,308
C14,update_frame,83
C30,eye_tracker,100
C29,eye_tracker,158
C38,eye_tracker,267
C11,mouse_drag,67
C39,eye_tracker,208
C38,mouse_drag,183
C28,mouse_move,192
C48,eye_tracker,333
C56,eye_tracker,175
C26,eye_tracker,75
C2,eye_tracker,292
C57,eye_tracker,150
C4,eye_tracker,817
C14,eye_tracker,258
C58,,92
C45,eye_tracker,125
C48,eye_tracker,325
C53,eye_tracker,642
C22,eye_tracker,200
C3,eye_tracker,158
C30,mouse_move,433
C41,update_frame,133
C43,eye_tracker,242
C13,eye_tracker,75
C53,eye_tracker,183
C13,eye_tracker,383
C2,update_frame,875
C24,eye_tracker,225
C26,mouse_drag,83
C8,eye_tracker,133
C36,eye_tracker,142
C43,eye_tracker,342
C54,eye_tracker,542
C7,eye_tracker,92
C11,mouse_move,533
C38,mouse_move,325
C25,eye_tracker,142
C43,eye_tracker,258
C5,mouse_move,258
C53,eye_tracker,175
C59,mouse_move,500
C10,update_frame,75
C22,eye_tracker,67
C9,eye_tracker,300
C43,eye_tracker,258
C57,eye_tracker,283
C51,eye_tracker,383
C57,eye_tracker,158
C12,eye_tracker,242
C32,eye_tracker,317
C22,mouse_move,183
C26,update_frame,408
C43,mouse_move,217
C38,eye_tracker,350
C31,mouse_move,217
C39,mouse_move,425
C17,eye_tracker,83
C14,eye_tracker,425
C5,eye_tracker,158
C6,eye_tracker,283
C10,update_frame,92
C56,update_frame,642
C34,eye_tracker,317
C50,eye_tracker,442
C58,eye_tracker,150
C13,,125
C23,eye_tracker,133
C49,eye_tracker,208
C39,mouse_move,75
C17,eye_tracker,225
C8,mouse_move,167
C38,mouse_move,158
C3,eye_tracker,292
C32,eye_tracker,217
C12,update_frame,108
C37,eye_tracker,183
C50,mouse_move,325
C2,eye_tracker,150
C49,eye_tracker,333
C58,eye_tracker,258
C3,mouse_move,467
C37,mouse_move,200
C19,eye_tracker,150
C21,eye_tracker,350
C24,eye_tracker,83
C54,eye_tracker,208
C7,mouse_move,283
C29,eye_tracker,258
C4,eye_tracker,258
C20,eye_tracker,275
C47,eye_tracker,858
C58,mouse_move,208
C57,mouse_move,133
C16,mouse_drag,92
C27,mouse_move,142
C16,eye_tracker,67
C36,mouse_move,242
C60,eye_tracker,167
C2,eye_tracker,150
C57,eye_tracker,625
C53,mouse_move,92
C15,update_frame,67
C40,mouse_move,208
C25,eye_tracker,600
C28,update_frame,75
C60,eye_tracker,425
C10,eye_tracker,192
C10,eye_tracker,308
C60,mouse_move,425
C53,update_frame,125
C22,eye_tracker,250
C29,eye_tracker,225
C9,eye_tracker,325
C23,mouse_dragend,267
C44,eye_tracker,108
C35,eye_tracker,342
C22,eye_tracker,475
C4,eye_tracker,308
C12,eye_tracker,758
C32,eye_tracker,250
C14,update_frame,183
C8,eye_tracker,358
C2,eye_tracker,275
C15,eye_tracker,617
C17,eye_tracker,242
C18,eye_tracker,175
C41,eye_tracker,183
C33,eye_tracker,108
C15,eye_tracker,125
C51,eye_tracker,225
C39,eye_tracker,217
C48,eye_tracker,258
C38,eye_tracker,175
C58,eye_tracker,192
C11,mouse_move,167
C14,eye_tracker,67
C42,eye_tracker,133
C7,eye_tracker,192
C52,mouse_drag,125
C45,eye_tracker,167
C54,eye_tracker,258
C42,update_frame,233
C33,mouse_enter,267
C33,eye_tracker,92
C59,eye_tracker,367
C23,eye_tracker,292
C32,mouse_move,467
C18,eye_tracker,833
C28,eye_tracker,183
C12,eye_tracker,192
C32,eye_tracker,242
C55,eye_tracker,67
C8,eye_tracker,167
C34,,183
C59,eye_tracker,208
C43,eye_tracker,383
C26,eye_tracker,275
C31,eye_tracker,267
C27,eye_tracker,183
C42,mouse_move,167
C25,eye_tracker,183
C13,eye_tracker,258
C50,update_frame,83
C20,eye_tracker,183
C16,eye_tracker,375
C19,eye_tracker,483
C37,eye_tracker,108
C18,mouse_move,192
C21,eye_tracker,367
C56,eye_tracker,492
C29,eye_tracker,150
C52,mouse_move,183
C26,eye_tracker,325
C15,update_frame,350
C7,eye_tracker,200
C11,mouse_move,225
C30,eye_tracker,125
C22,eye_tracker,325
C18,eye_tracker,133
C9,eye_tracker,133
C11,eye_tracker,200
C47,eye_tracker,125
C6,mouse_move,183
C8,eye_tracker,450
C7,mouse_move,325
C20,mouse_drag,150
C24,mouse_move,275
C3,eye_tracker,267
C4,eye_tracker,283
C44,eye_tracker,225
C20,eye_tracker,117
C11,mouse_move,83
C24,eye_tracker,158
C11,eye_tracker,150
C46,eye_tracker,167
C45,eye_tracker,150
C5,eye_tracker,183
C40,eye_tracker,908
C40,eye_tracker,258
C21,eye_tracker,342
C52,mouse_move,125
C35,mouse_move,292
C40,eye_tracker,225
C6,mouse_drag,575
C10,eye_tracker,192
C26,mouse_move,533
C9,eye_tracker,558
C52,,100
C30,mouse_move,275
C30,mouse_move,158
C36,eye_tracker,542
C59,mouse_move,67
C20,eye_tracker,342
C47,eye_tracker,67
C27,eye_tracker,358
C52,eye_tracker,458
C49,eye_tracker,208
C34,eye_tracker,317
C4,eye_tracker,108
C28,update_frame,300
C42,eye_tracker,283
C31,eye_tracker,350
C7,eye_tracker,367
C7,mouse_move,208
C7,eye_tracker,158
C38,eye_tracker,108
C55,eye_tracker,383
C59,update_frame,342
